tweet_id,safe_text,label,agreement
PPY3PEB0,Parents who question vaccines for kids are almost always highly educated.,-1.0,1.0
Z8DOGGKJ,MMR vaccinations do not cause autism. Guardisil does not cause early-onset sluttiness. My scooter does not cause global warming. #juststopit,1.0,1.0
67JCO5VK,Vaccine Safety and Side Effects for Kids from <url> found at <url>,-1.0,0.3333333333333333
610WUDYE,"<user> if everyone else has the vaccine, then who's spreading it? Also some risks should be looked into.",-1.0,0.6666666666666666
9JMTKLAS,"""<user> Vaccines Protect the Youngest Babies. flu vaccine for pregnant women, and rotavirus vaccine for infants. <url>",1.0,1.0
T75U7XTS,"Since 1989, nearly 4,000 cases of #vaccine injury compensated by U.S. Fed Gov, totaling nearly $3 billion <url>",-1.0,0.6666666666666666
4X1OTJFH,The measles outbreak couldn't be something done by terrorists? Just asking #MeaslesOutbreak #EdicionNocturna <user>,0.0,1.0
TPX2BVFN,<user> Had them. Wouldn't wish them on anyone. Had Red measles German measles Chicken pox and mumps all in the same 2nd gr winter.,0.0,1.0
JAA3PQNE,"100+ HPV types,vaccine protects against a few that can lead to cancer. RT<user> HPV vaccines are recommended for children 11-12.""",1.0,1.0
CQQLAEWG,<user> <user> Is Imus really telling people to chill until facts are out about Ebola? What about the fake vaccine-autism crap,1.0,0.6666666666666666
657QS260,Measles Outbreak: To Vaccinate Or Not Vaccinate <url>,0.0,1.0
I7S70I6X,"<user> you have right to not get your children vaccinated, but please know you are putting other children at risk for no legit reason.",1.0,1.0
NC13TDJR,<user> Measles outbreak at Disneyland linked to non-vaccinations <url>  it's reckless and dangerous,1.0,1.0
BAEF6C2G,Buncombe parents are seven times more likely say no to kids’ vaccines for religious reasons <url> via <url>,-1.0,0.3333333333333333
E1CYRA7O,"*<user> is going down *""<user> <user> <user> attention MMR it's going down!!!""",0.0,1.0
UNXSLVBF,"The state with the highest percentage of kids whose parents have refused to vaccinate them for measles? 
Oregon. 7.3%
Thanks a lot crazies.",0.0,0.6666666666666666
CTF1MJWV,<user> global health requires tracking place &amp; migrations eg birds and refugees; vaccination campaigns eg global polio eradication,1.0,0.6666666666666666
M8KXM35G,Measles was virtually eliminated in the United States in 2000... highest number of cases in two decades last year.,1.0,0.6666666666666666
XZXWGQPO,Maybe if The Garage fails I'll become an architect lol. I think the  MMR building is pretty cool… <url>,0.0,1.0
EV0B8DS2,NOW WHAT? MMR vaccine confirmed to cause Autism <url>,-1.0,1.0
IDIA0MMC,Adults urged to stay up to date on their vaccines: DENVER — We hear a lot about the importance of childhood... <url>,1.0,1.0
LO6KLY0L,kendyl wont be allowed in school monday if i dont take her for a #varicella #immunization. WRONG DAY TO SCREW WITH ME.,-1.0,0.6666666666666666
HM2TSOJQ,"!!!!! RT <user> Hand-washing could save more lives worldwide than any vaccine, according to a study by the World Health Organization.",-1.0,0.6666666666666666
4E61PQI7,"Prayer is the immunity system of the body of Christ-thru prayer we fight off invasive forces, &amp; diseases that afflict the body of Christ.",-1.0,0.6666666666666666
O5XYYXNN,"Jenny McCarthy on TV, not suffering from measles.",0.0,1.0
WLZYP2XR,"Anti-vaxxers are defensive about the measles outbreak? What about ppl dependent on herd immunity? 1 bad jrnl article!
<url>",1.0,0.6666666666666666
RHX97NQ7,Finally I heard Jenny McCarthy's son does not have autism? She should apologize to all the dead kids that didn't get vaccines,1.0,0.6666666666666666
38PSLZ6Z,Jenny McCarthy thinks a gluten free diet can cure autism that was onset by vaccinations. I think a slap to the face can cure her stupidity,-1.0,0.6666666666666666
2KY0LEQD,Flu vaccination safe??? Uhhhh no,-1.0,1.0
Z3H3F1JD,<user> I am measles vaccination,0.0,0.6666666666666666
6U47J8CX,<user> I'm writing mine on this article against vaccinations of children. Idk what I'm doing. 😥,-1.0,0.6666666666666666
YHSO47ZV,California Legislature passes strict school vaccine bill: California lawmakers on Monday sent the governor a… <url>,0.0,0.6666666666666666
1EKWOYCC,Now I'm talking to my coworkers about the measles outbreak at #NYNOW and pinning looks from fashion week 💋💌💋,0.0,1.0
FXW31TFI,1st Measles death in US since 2003: Washington state health officials say measles caused the death of a woman from… <url>,0.0,1.0
D8TVG1ST,Facts RT <user> Yup  RT <user> Lol RT <user> All these vaccines trigger diseases later on trust me,-1.0,1.0
RU2ZZ5D7,A nigga gone be a nigga.... #ImSorry #mBs #MMR #NappyFro #CustomizeJacket #OlympicAf1's #BeGreat @ MY… <url>,0.0,1.0
PC1X9BUM,Free Back-to-School Vaccines to Children Without Insurance: The Westchester County health department is offering… <url>,1.0,0.6666666666666666
694MZ1UI,SB5 [Engross] Schools; providing immunity from liability for education employees for use of reasonable force. Eff... <url>,0.0,0.6666666666666666
FD8ZGBZH,The marketing message to anti-vaxers is: focus on the weak &amp; sick that are at risk &amp; can't vaccinate. Don't focus on the facts.,1.0,0.6666666666666666
UTYJ8VNA,"“<user> ""<user> <user> Children crying. Vaccine. Needle.""+ Thx luv” My pleasure. :)",1.0,0.6666666666666666
H210N9L9,So we need to quarantine her! “<user> Pregnant reality star does not believe in vaccinating children: <url>,1.0,0.6666666666666666
EJYQJ497,Vaccinated Children 2 to 5 Times More Diseases and Disorders Than Unvaccinated Children <url> <user> #VETOsb277,-1.0,1.0
UOAE0CP9,"11th case of measles confirmed in Cook County: PALATINE, Ill — The number of confirmed cases of measles in Cook… <url>",0.0,1.0
606B0L6F,Got a vaccine yesterday so now I'm part of the conspiracy.,1.0,0.6666666666666666
RJOE6T02,BBC News - Nigeria polio vaccinators shot dead in Kano <url>,0.0,0.6666666666666666
UARA5ZAH,"AIDS N : HIV, AIDS Cure &amp; Treatment: New Findings on Vaccine Response Out : Latinos Health News ...: LOS ANGELES,… <url>",0.0,0.6666666666666666
T7RR1JDO,"Doctors urge measles vaccinations for Indiana children: Among pediatricians and family doctors, there is a… <url>",1.0,1.0
PQQFNX6D,*turns on news(for the first time in forever) STAY TUNED FOR DISNEYLAND; THE START OF A MEASLES OUTBREAK😑😑😑,0.0,0.6666666666666666
1MYX55KC,".<user> closes newser: ""Oh, and by the way, have your kids get inoculated."" #vaccinations <url>",1.0,0.6666666666666666
WW8CW7YF,"Just spoke with our ped to confirm my 18-mth old has immunity to #Measles bc he had part 1 of vaccine. It's 2015, people. #Vaccinate",1.0,1.0
5K6RMU58,How much would it cost govt to admit vaccines play a part in autism,-1.0,1.0
DPD2IT7Z,It should be illegal to not vaccinate your children because you don't 'believe' in it.,1.0,1.0
PGQKLWRF,"AMERICANS killed by police since 8/9/14: SIX

AMERICAN killed by measles since 2005: ZERO",0.0,0.6666666666666666
JUJEIGAT,<user> My husband was paralyzed by Guillian Barre' caused by the flu #vaccine. GB was listed on shot disclaimer.,-1.0,1.0
H6QFNB2E,"New law requires whooping cough booster shots, immunization for middle, high school students <url>",1.0,0.6666666666666666
0FNNRHOR,"Expert Q&amp;A: Childhood Vaccine Safety: WebMD Health NewsBy Kathleen DohenyReviewed by Jennifer Shu, MDFor parents,... <url>",0.0,0.6666666666666666
6E4KZTPT,<user> But the Mercury was removed from the vaccines.,1.0,0.6666666666666666
44ZFJ0SM,Say what?! RT“<user> Wondering how you caught the flu? CDC says this year's flu vaccine is only 23 percent effective: <url>,-1.0,0.6666666666666666
VDAPQWIK,NC health agency reminds people to get measles vaccination <url>,1.0,1.0
MY7YA7PZ,5 scientists who believe that autism is linked to vaccines have been killed. Coincidence?,-1.0,0.6666666666666666
0KJK9HDV,.<user> saying mercury preservative in vaccines is harmful is saying the chlorine in table salt is as poisonous as chlorine gas,1.0,0.6666666666666666
4IIKQDEI,"MT <user> NYC Is Having a Measles Outbreak. In Other News, *VACCINATE YOUR KIDS!: If you’re under age of... <url>",1.0,0.6666666666666666
W45NYX91,In the #VaccineWar can anti-#vaccine (by definition pro-disease) advocates be prosecuted for aiding the enemy? #Iamtheherd,1.0,0.6666666666666666
MZD9EJ9F,Steven Herzog: This kid beat cancer. Don't make him face measles too. <url> via <user> Please sign this petition.,0.0,1.0
VS3TX0VZ,<user> <user> ....disclosing the 4ppm of unsafe fluoride in our tap water! Whistleblower! 1ppm is safe! This reacts with your vaccines,-1.0,0.6666666666666666
JIDZB95R,friends daughter got the mumps from non vaccinated child in poquoson. scary.,1.0,0.6666666666666666
TDOF1ZK2,Meeting with another vet vaccinating dogs to prevent Lyme disease <url>,1.0,0.6666666666666666
DOAM7Z3W,People need to know the chances of survival from the vaccine vs. the chances of survival from the actual disease.,0.0,0.6666666666666666
SPWISA4L,Large measles outbreak traced to Disneyland is declared over: California health authorities on Friday declared an… <url>,-1.0,0.3333333333333333
X9C8M495,"AM-News : New HIV vaccine candidate raises infection risk: AGAIN, there appears to be no light at the end of the... <url>",-1.0,0.6666666666666666
QYCLX1ST,Folks are really angry at CDC (Center for Disease Control) 40% of Americans don't trust vaccinations  #CDCwhistleblower,-1.0,0.6666666666666666
URKVQ5RF,<user> It's like asking would you rather have the chickenpox or the measles,0.0,1.0
6BWDELA5,WO2013158818A2 Vaccines And Methods To Treat Lyme Disease In Dogs #A61K #A61K39 <url>,1.0,0.6666666666666666
JVLPGJUW,CDC Whistleblower Exposes Ebola Vaccinations Containing RFID Chips <url>,-1.0,0.6666666666666666
F4KR7DNM,<user> They prob don't #vaccinate  ppl in #Cuba as much as in #America leading to lower #Cuban #autism rate. <url>,-1.0,1.0
EN9W686K,<user> Why is no one exploring the invasion of illegal kids this past summer with the rise of measles?,0.0,0.6666666666666666
Z4A9YHZ1,Spot shortages of flu vaccine reported: The Texas State Department of Health Services reports spot shortages of flu... <url>,0.0,0.6666666666666666
LO6KLY0L,kendyl wont be allowed in school monday if i dont take her for a #varicella #immunization. WRONG DAY TO SCREW WITH ME.,-1.0,0.6666666666666666
AVJWZQ5K,“<user> 9 People With Measles Might Have Caught It At Disneyland <url> &lt;---😼 yet another reason Disneyland is the WORST.,0.0,0.6666666666666666
NMKCV7QZ,Shots:immunizations humans and animals like they just put dead infections in ur blood stream:but that dosemt help build ur immune system#DIE,-1.0,1.0
JINJSG1D,"Health Economist, Vaccine Access and Delivery, Seattle, Washington, United States <user> #jobs <url>",0.0,1.0
IKA1HF6U,<user> measles,0.0,1.0
FL59MU9Q,"speechless, met people that are proud for not vaccinating their kids as there is no scientific proof…",-1.0,0.3333333333333333
QOJS8G8S,"MMR booster, booooo (@ Lake Health Willowick Campus) <url>",-1.0,0.6666666666666666
OB9OWQHS,Another Study Finds No Link Between MMR Vaccine and Autism <url>,1.0,1.0
9703RXCY,If a poison Ivy vaccine was developed the line at the clinic would be filled with DiscGolfers #Discgolf#itchy,0.0,1.0
85LZF35O,So measles is the outbreak at the moment.. wonder what they're blinding us from now..,0.0,1.0
ZCN8RWWO,"“<user> Thank you, vaccines, for making the world a safer place (pic <user> Leon Farrant): <url> 🙌🙌",1.0,1.0
FMCFSI8S,"Oh, great. It's the people I know who are currently reproducing who think vaccines cause autism.",1.0,1.0
VIVOBEWC,California families will no longer be able to claim religious exemptions from getting children vaccinated <url>,1.0,0.6666666666666666
NZOW4T23,<user> The state of MS bully parents into getting immunizations for their children. 48 other states have allow exemptions.,-1.0,1.0
BTHG5PQ7,<user> <user> I totally disagree. All 7 of my kids were not vaccinated and they never got sick with anything.,-1.0,1.0
V8YE8ZGY,San Bernardino County Measles Exposure Warning <url>,1.0,0.6666666666666666
JBZAGMV9,"My uncle was paralyzed after having the swine flu vaccine in 1977, thanks cdc",-1.0,1.0
SGPD845C,<user> it's not a joke: it's an absolutely appropriate analogy given her attack on child health through vaccinations.,-1.0,0.6666666666666666
7PH7BTKI,<user> Stupid ass people think that vaccines are good for them and their babies because its fda approved.,-1.0,1.0
6N04RPZ7,L-GLUTAMINE 1000 mg a day and #MegaRed Krill oil a must for immunity and brain function. 70% of our immune system resides in the GUT!!,0.0,0.6666666666666666
KR1MKHR7,<user> I would be very interested in hearing your opinion after I know you have educated yourself on vaccination poisoning and Autism.,-1.0,1.0
XABSSY7S,"Measles used to put cancer into remission
<url>",-1.0,0.6666666666666666
4QG6TAME,"I'm at MMR Station 22 (Mount Pleasant, MI) <url>",0.0,0.6666666666666666
PGSN65XD,There's no way these parents vaccinate their kids.,1.0,0.6666666666666666
W8QGDZUS,"""<user> All California schools have been advised to close for Friday the 6, 2015 due to a measles outbreak <url> 🙌""",0.0,1.0
Z2M4PH7P,<user> vaccine truth <url>,-1.0,0.3333333333333333
3CX11513,<user> herd immunity is protecting those who don't vaccinate. Dr Google &lt; real m.d. Risk is so low as millions are saved,-1.0,0.3333333333333333
UQJTX0LS,California governor signs strict school vaccine legislation: Gov. Jerry Brown wasted no time Tuesday in signing a… <url>,1.0,1.0
4610BA2G,<user> no I have minerpalooza to play at with the MMR,0.0,1.0
26UKG40M,<user> no. Many modern vaccines linked to infertility and higher risk of cancer. They are a silent killer,-1.0,1.0
H4B3TMNB,"Dreamt that children infected with measles became immortal, power-hungry rat children, so parents plz plz vaccinate your children.",1.0,1.0
EB11GPOF,Very cool! &quot;<user> $1 Immunizes 10 Children Against Polio <url> via <user>,1.0,1.0
JJLQCQ0V,"Officials: Measles tally doubled in the past month: Measles cases are accelerating, and in the last five months... <url>",0.0,0.6666666666666666
5CIAVC2V,State confirms 6 cases of measles in Cook County: Lab tests pending for three babies diagnosed with measles at a… <url>,0.0,1.0
XYMT7FYH,"Had this vaccine gone through #FauxNews wouldnt be drumming up fear #Ebola Vaccine, Ready for Test, Sat on the Shelf 
<url>",1.0,1.0
TYB0OKSM,"""<user> <user> #Life #SAFE #Admitted 98 Mil #US Received #Polio #Vaccine In 8-Yr Span  Contaminated With #Cancer #Virus <user>",-1.0,0.6666666666666666
E6PST92X,Anti-vaxxers now have a children's book extolling the virtues of getting measles  <url>,-1.0,0.3333333333333333
XWD2323R,Autism Scandals and Vaccines  <url>,-1.0,0.3333333333333333
N149N3U0,There are Amish missionaries? MT<user> How an Amish missionary started a large measles outbreak in 2014 <url>,0.0,0.6666666666666666
LB4J4RBO,"<user> what you should say ""yes Doctor, vaccinate my kids because vaccines are totally safe. I don't want to kill somebody else's kid""",1.0,0.6666666666666666
8MFVN3UC,"<user> <user> was actually faster but dropped phone a few times, and hiccups w mmr app...2.5 mi,under 22 min, no record. good pace",0.0,0.6666666666666666
I24EB0HU,"<user> , A great read Dan. And true. What This Autism Mom Has To Say About Vaccinations <url> via <user>",0.0,1.0
QCWCTKJJ,"Why might parents mistakenly claim vaccines cause #autism when there is no link? Dr. Vince Iannelli <user>
<url>",1.0,1.0
